market,predicted_prob,market_prob,odds,actual
EPL,0.2321270458409436,0.3050241071154377,3.31,0
EPL,0.3213990839557554,0.3376301323588122,2.84,0
EPL,0.5532365534990735,0.7472970701921461,1.25,0
EPL,0.2530636491356265,0.1689541202173548,6.92,1
EPL,0.1936989251248082,0.0837488095904991,11.52,0
EPL,0.8083130228776056,0.8492360154764247,1.15,0
EPL,0.124840665864621,0.1046626008262836,8.94,0
EPL,0.0666750074737566,0.0461013836972916,22.14,1
EPL,0.181443732064005,0.1157539124303199,9.28,0
EPL,0.2289928502535733,0.215886168537079,4.96,0
EPL,0.5895603506781674,0.668359919032601,1.4,1
EPL,0.2929406246502067,0.3038055809293691,3.22,0
EPL,0.1959176142436111,0.2763429295459233,3.4,0
EPL,0.5111013457272038,0.4198514895247076,2.39,1
EPL,0.3463537494096228,0.3075836183409657,3.04,0
EPL,0.2320390097674798,0.2615283171990029,3.66,0
EPL,0.4216047155807574,0.4308880644600313,2.38,1
EPL,0.1319556122824767,0.2671306653409561,3.58,0
EPL,0.1419781818440341,0.2628221062225536,3.7,0
EPL,0.7256819366646339,0.4700472284364901,2.11,1
EPL,0.3374534239100153,0.3325942350332594,2.86,0
EPL,0.2539420116181769,0.2793791574279379,3.58,0
EPL,0.4086040027938458,0.3880266075388026,2.54,1
EPL,0.2718886716923279,0.4256372491833878,2.27,1
EPL,0.3002205326089747,0.3068857909472702,3.4,0
EPL,0.4278907449050971,0.267476959869342,3.47,0
